id,date,region,transportation_type,value
6347,2020-02-26,Saskatchewan,Grocery & pharmacy,5.0
6348,2020-02-26,Saskatchewan,Parks,10.0
6349,2020-02-26,Saskatchewan,Transit stations,-1.0
6350,2020-02-26,Saskatchewan,Workplace,3.0
6351,2020-02-26,Saskatchewan,Residential,0.0
6352,2020-02-27,Saskatchewan,Retail & recreation,10.0
6353,2020-02-27,Saskatchewan,Grocery & pharmacy,12.0
6354,2020-02-27,Saskatchewan,Parks,22.0
6355,2020-02-27,Saskatchewan,Transit stations,0.0
6356,2020-02-27,Saskatchewan,Workplace,2.0
6357,2020-02-27,Saskatchewan,Residential,-1.0
6358,2020-02-28,Saskatchewan,Retail & recreation,8.0
6359,2020-02-28,Saskatchewan,Grocery & pharmacy,8.0
6360,2020-02-28,Saskatchewan,Parks,10.0
6361,2020-02-28,Saskatchewan,Transit stations,4.0
6362,2020-02-28,Saskatchewan,Workplace,3.0
6363,2020-02-28,Saskatchewan,Residential,-2.0
6364,2020-02-29,Saskatchewan,Retail & recreation,11.0
6365,2020-02-29,Saskatchewan,Grocery & pharmacy,10.0
6366,2020-02-29,Saskatchewan,Parks,13.0
6367,2020-02-29,Saskatchewan,Transit stations,3.0
6368,2020-02-29,Saskatchewan,Workplace,5.0
6369,2020-02-29,Saskatchewan,Residential,-1.0
6370,2020-03-01,Saskatchewan,Retail & recreation,1.0
6371,2020-03-01,Saskatchewan,Grocery & pharmacy,4.0
6372,2020-03-01,Saskatchewan,Parks,1.0
6373,2020-03-01,Saskatchewan,Transit stations,0.0
6374,2020-03-01,Saskatchewan,Workplace,2.0
6375,2020-03-01,Saskatchewan,Residential,1.0
6376,2020-03-02,Saskatchewan,Retail & recreation,4.0
6377,2020-03-02,Saskatchewan,Grocery & pharmacy,8.0
6378,2020-03-02,Saskatchewan,Parks,0.0
6379,2020-03-02,Saskatchewan,Transit stations,1.0
6380,2020-03-02,Saskatchewan,Workplace,2.0
6381,2020-03-02,Saskatchewan,Residential,0.0
6382,2020-03-03,Saskatchewan,Retail & recreation,4.0
6383,2020-03-03,Saskatchewan,Grocery & pharmacy,5.0
6384,2020-03-03,Saskatchewan,Parks,10.0
6385,2020-03-03,Saskatchewan,Transit stations,2.0
6386,2020-03-03,Saskatchewan,Workplace,3.0
6387,2020-03-03,Saskatchewan,Residential,0.0
6388,2020-03-04,Saskatchewan,Retail & recreation,4.0
6389,2020-03-04,Saskatchewan,Grocery & pharmacy,6.0
6390,2020-03-04,Saskatchewan,Parks,6.0
6391,2020-03-04,Saskatchewan,Transit stations,-1.0
6392,2020-03-04,Saskatchewan,Workplace,3.0
7024,2020-04-14,Halifax,transit,16.08
6393,2020-03-04,Saskatchewan,Residential,0.0
6394,2020-03-05,Saskatchewan,Retail & recreation,7.0
6395,2020-03-05,Saskatchewan,Grocery & pharmacy,9.0
6396,2020-03-05,Saskatchewan,Parks,8.0
6397,2020-03-05,Saskatchewan,Transit stations,2.0
6398,2020-03-05,Saskatchewan,Workplace,3.0
6399,2020-03-05,Saskatchewan,Residential,0.0
6400,2020-03-06,Saskatchewan,Retail & recreation,7.0
6401,2020-03-06,Saskatchewan,Grocery & pharmacy,8.0
6402,2020-03-06,Saskatchewan,Parks,9.0
6403,2020-03-06,Saskatchewan,Transit stations,2.0
6404,2020-03-06,Saskatchewan,Workplace,3.0
6405,2020-03-06,Saskatchewan,Residential,-2.0
6406,2020-03-07,Saskatchewan,Retail & recreation,3.0
6407,2020-03-07,Saskatchewan,Grocery & pharmacy,4.0
6408,2020-03-07,Saskatchewan,Parks,-17.0
6409,2020-03-07,Saskatchewan,Transit stations,-7.0
6410,2020-03-07,Saskatchewan,Workplace,2.0
6411,2020-03-07,Saskatchewan,Residential,1.0
6412,2020-03-08,Saskatchewan,Retail & recreation,0.0
6413,2020-03-08,Saskatchewan,Grocery & pharmacy,1.0
6414,2020-03-08,Saskatchewan,Parks,-5.0
6415,2020-03-08,Saskatchewan,Transit stations,-2.0
6416,2020-03-08,Saskatchewan,Workplace,3.0
6417,2020-03-08,Saskatchewan,Residential,1.0
6418,2020-03-09,Saskatchewan,Retail & recreation,7.0
6419,2020-03-09,Saskatchewan,Grocery & pharmacy,5.0
6420,2020-03-09,Saskatchewan,Parks,12.0
6421,2020-03-09,Saskatchewan,Transit stations,-4.0
6422,2020-03-09,Saskatchewan,Workplace,-1.0
6423,2020-03-09,Saskatchewan,Residential,1.0
6424,2020-03-10,Saskatchewan,Retail & recreation,6.0
6425,2020-03-10,Saskatchewan,Grocery & pharmacy,6.0
6426,2020-03-10,Saskatchewan,Parks,18.0
6427,2020-03-10,Saskatchewan,Transit stations,3.0
6428,2020-03-10,Saskatchewan,Workplace,3.0
6429,2020-03-10,Saskatchewan,Residential,0.0
6430,2020-03-11,Saskatchewan,Retail & recreation,8.0
6431,2020-03-11,Saskatchewan,Grocery & pharmacy,11.0
6432,2020-03-11,Saskatchewan,Parks,17.0
6433,2020-03-11,Saskatchewan,Transit stations,0.0
6434,2020-03-11,Saskatchewan,Workplace,3.0
6435,2020-03-11,Saskatchewan,Residential,0.0
6436,2020-03-12,Saskatchewan,Retail & recreation,10.0
6437,2020-03-12,Saskatchewan,Grocery & pharmacy,30.0
6438,2020-03-12,Saskatchewan,Parks,1.0
6439,2020-03-12,Saskatchewan,Transit stations,-3.0
6440,2020-03-12,Saskatchewan,Workplace,2.0
6441,2020-03-12,Saskatchewan,Residential,0.0
6442,2020-03-13,Saskatchewan,Retail & recreation,1.0
6443,2020-03-13,Saskatchewan,Grocery & pharmacy,32.0
6444,2020-03-13,Saskatchewan,Parks,-18.0
6445,2020-03-13,Saskatchewan,Transit stations,-7.0
6446,2020-03-13,Saskatchewan,Workplace,-1.0
6447,2020-03-13,Saskatchewan,Residential,1.0
6448,2020-03-14,Saskatchewan,Retail & recreation,-7.0
6449,2020-03-14,Saskatchewan,Grocery & pharmacy,24.0
6450,2020-03-14,Saskatchewan,Parks,-33.0
6451,2020-03-14,Saskatchewan,Transit stations,-13.0
6452,2020-03-14,Saskatchewan,Workplace,-1.0
6453,2020-03-14,Saskatchewan,Residential,4.0
6454,2020-03-15,Saskatchewan,Retail & recreation,-14.0
6455,2020-03-15,Saskatchewan,Grocery & pharmacy,8.0
6456,2020-03-15,Saskatchewan,Parks,-8.0
6457,2020-03-15,Saskatchewan,Transit stations,-17.0
6458,2020-03-15,Saskatchewan,Workplace,-4.0
6459,2020-03-15,Saskatchewan,Residential,4.0
6460,2020-03-16,Saskatchewan,Retail & recreation,-5.0
6461,2020-03-16,Saskatchewan,Grocery & pharmacy,34.0
6462,2020-03-16,Saskatchewan,Parks,-10.0
6463,2020-03-16,Saskatchewan,Transit stations,-23.0
6464,2020-03-16,Saskatchewan,Workplace,-8.0
6465,2020-03-16,Saskatchewan,Residential,5.0
6466,2020-03-17,Saskatchewan,Retail & recreation,-17.0
6467,2020-03-17,Saskatchewan,Grocery & pharmacy,20.0
6468,2020-03-17,Saskatchewan,Parks,4.0
6469,2020-03-17,Saskatchewan,Transit stations,-24.0
6470,2020-03-17,Saskatchewan,Workplace,-18.0
6471,2020-03-17,Saskatchewan,Residential,8.0
6472,2020-03-18,Saskatchewan,Retail & recreation,-24.0
6473,2020-03-18,Saskatchewan,Grocery & pharmacy,20.0
6474,2020-03-18,Saskatchewan,Parks,1.0
6475,2020-03-18,Saskatchewan,Transit stations,-31.0
6476,2020-03-18,Saskatchewan,Workplace,-23.0
6477,2020-03-18,Saskatchewan,Residential,11.0
6478,2020-03-19,Saskatchewan,Retail & recreation,-29.0
6479,2020-03-19,Saskatchewan,Grocery & pharmacy,13.0
6480,2020-03-19,Saskatchewan,Parks,7.0
6481,2020-03-19,Saskatchewan,Transit stations,-37.0
6482,2020-03-19,Saskatchewan,Workplace,-29.0
6483,2020-03-19,Saskatchewan,Residential,13.0
6484,2020-03-20,Saskatchewan,Retail & recreation,-37.0
6485,2020-03-20,Saskatchewan,Grocery & pharmacy,7.0
6486,2020-03-20,Saskatchewan,Parks,-8.0
6487,2020-03-20,Saskatchewan,Transit stations,-39.0
6488,2020-03-20,Saskatchewan,Workplace,-36.0
6489,2020-03-20,Saskatchewan,Residential,15.0
6490,2020-03-21,Saskatchewan,Retail & recreation,-51.0
6491,2020-03-21,Saskatchewan,Grocery & pharmacy,-9.0
6492,2020-03-21,Saskatchewan,Parks,0.0
6493,2020-03-21,Saskatchewan,Transit stations,-37.0
6494,2020-03-21,Saskatchewan,Workplace,-27.0
6495,2020-03-21,Saskatchewan,Residential,12.0
6496,2020-03-22,Saskatchewan,Retail & recreation,-53.0
6497,2020-03-22,Saskatchewan,Grocery & pharmacy,-22.0
6498,2020-03-22,Saskatchewan,Parks,39.0
6499,2020-03-22,Saskatchewan,Transit stations,-46.0
6500,2020-03-22,Saskatchewan,Workplace,-31.0
6501,2020-03-22,Saskatchewan,Residential,10.0
6502,2020-03-23,Saskatchewan,Retail & recreation,-47.0
6503,2020-03-23,Saskatchewan,Grocery & pharmacy,-13.0
6504,2020-03-23,Saskatchewan,Parks,25.0
6505,2020-03-23,Saskatchewan,Transit stations,-50.0
6506,2020-03-23,Saskatchewan,Workplace,-44.0
6507,2020-03-23,Saskatchewan,Residential,16.0
6508,2020-03-24,Saskatchewan,Retail & recreation,-54.0
6509,2020-03-24,Saskatchewan,Grocery & pharmacy,-22.0
6510,2020-03-24,Saskatchewan,Parks,-15.0
6511,2020-03-24,Saskatchewan,Transit stations,-50.0
6512,2020-03-24,Saskatchewan,Workplace,-47.0
6513,2020-03-24,Saskatchewan,Residential,20.0
6514,2020-03-25,Saskatchewan,Retail & recreation,-52.0
6515,2020-03-25,Saskatchewan,Grocery & pharmacy,-17.0
6516,2020-03-25,Saskatchewan,Parks,-9.0
6517,2020-03-25,Saskatchewan,Transit stations,-53.0
6518,2020-03-25,Saskatchewan,Workplace,-48.0
6519,2020-03-25,Saskatchewan,Residential,19.0
6520,2020-03-26,Saskatchewan,Retail & recreation,-50.0
6521,2020-03-26,Saskatchewan,Grocery & pharmacy,-13.0
6522,2020-03-26,Saskatchewan,Parks,13.0
6523,2020-03-26,Saskatchewan,Transit stations,-54.0
6524,2020-03-26,Saskatchewan,Workplace,-49.0
6525,2020-03-26,Saskatchewan,Residential,20.0
6526,2020-03-27,Saskatchewan,Retail & recreation,-50.0
6527,2020-03-27,Saskatchewan,Grocery & pharmacy,-13.0
6528,2020-03-27,Saskatchewan,Parks,6.0
6529,2020-03-27,Saskatchewan,Transit stations,-51.0
6530,2020-03-27,Saskatchewan,Workplace,-49.0
6531,2020-03-27,Saskatchewan,Residential,20.0
6532,2020-03-28,Saskatchewan,Retail & recreation,-54.0
6533,2020-03-28,Saskatchewan,Grocery & pharmacy,-18.0
6534,2020-03-28,Saskatchewan,Parks,11.0
6535,2020-03-28,Saskatchewan,Transit stations,-49.0
6536,2020-03-28,Saskatchewan,Workplace,-36.0
6537,2020-03-28,Saskatchewan,Residential,14.0
6538,2020-03-29,Saskatchewan,Retail & recreation,-53.0
6539,2020-03-29,Saskatchewan,Grocery & pharmacy,-24.0
6540,2020-03-29,Saskatchewan,Parks,45.0
6541,2020-03-29,Saskatchewan,Transit stations,-52.0
6542,2020-03-29,Saskatchewan,Workplace,-37.0
6543,2020-03-29,Saskatchewan,Residential,11.0
6544,2020-03-30,Saskatchewan,Retail & recreation,-45.0
6545,2020-03-30,Saskatchewan,Grocery & pharmacy,-16.0
6546,2020-03-30,Saskatchewan,Parks,10.0
6547,2020-03-30,Saskatchewan,Transit stations,-55.0
6548,2020-03-30,Saskatchewan,Workplace,-49.0
6549,2020-03-30,Saskatchewan,Residential,17.0
6550,2020-03-31,Saskatchewan,Retail & recreation,-49.0
6551,2020-03-31,Saskatchewan,Grocery & pharmacy,-20.0
6552,2020-03-31,Saskatchewan,Parks,-23.0
6553,2020-03-31,Saskatchewan,Transit stations,-55.0
6554,2020-03-31,Saskatchewan,Workplace,-50.0
6555,2020-03-31,Saskatchewan,Residential,20.0
6556,2020-04-01,Saskatchewan,Retail & recreation,-51.0
6557,2020-04-01,Saskatchewan,Grocery & pharmacy,-21.0
6558,2020-04-01,Saskatchewan,Parks,-30.0
6559,2020-04-01,Saskatchewan,Transit stations,-57.0
6560,2020-04-01,Saskatchewan,Workplace,-50.0
6561,2020-04-01,Saskatchewan,Residential,20.0
6562,2020-04-02,Saskatchewan,Retail & recreation,-50.0
6563,2020-04-02,Saskatchewan,Grocery & pharmacy,-16.0
6564,2020-04-02,Saskatchewan,Parks,-23.0
6565,2020-04-02,Saskatchewan,Transit stations,-58.0
6566,2020-04-02,Saskatchewan,Workplace,-50.0
6567,2020-04-02,Saskatchewan,Residential,21.0
6568,2020-04-03,Saskatchewan,Retail & recreation,-47.0
6569,2020-04-03,Saskatchewan,Grocery & pharmacy,-11.0
6570,2020-04-03,Saskatchewan,Parks,-24.0
6571,2020-04-03,Saskatchewan,Transit stations,-56.0
6572,2020-04-03,Saskatchewan,Workplace,-49.0
6573,2020-04-03,Saskatchewan,Residential,21.0
6574,2020-04-04,Saskatchewan,Retail & recreation,-57.0
6575,2020-04-04,Saskatchewan,Grocery & pharmacy,-24.0
6576,2020-04-04,Saskatchewan,Parks,-45.0
6577,2020-04-04,Saskatchewan,Transit stations,-59.0
6578,2020-04-04,Saskatchewan,Workplace,-39.0
6579,2020-04-04,Saskatchewan,Residential,16.0
6580,2020-04-05,Saskatchewan,Retail & recreation,-55.0
6581,2020-04-05,Saskatchewan,Grocery & pharmacy,-29.0
6582,2020-04-05,Saskatchewan,Parks,-14.0
6583,2020-04-05,Saskatchewan,Transit stations,-59.0
6584,2020-04-05,Saskatchewan,Workplace,-39.0
6585,2020-04-05,Saskatchewan,Residential,12.0
6586,2020-04-06,Saskatchewan,Retail & recreation,-50.0
6587,2020-04-06,Saskatchewan,Grocery & pharmacy,-21.0
6588,2020-04-06,Saskatchewan,Parks,-15.0
7025,2020-04-15,Halifax,transit,17.58
6589,2020-04-06,Saskatchewan,Transit stations,-60.0
6590,2020-04-06,Saskatchewan,Workplace,-50.0
6591,2020-04-06,Saskatchewan,Residential,19.0
6592,2020-04-07,Saskatchewan,Retail & recreation,-45.0
6593,2020-04-07,Saskatchewan,Grocery & pharmacy,-12.0
6594,2020-04-07,Saskatchewan,Parks,10.0
6595,2020-04-07,Saskatchewan,Transit stations,-53.0
6596,2020-04-07,Saskatchewan,Workplace,-50.0
6597,2020-04-07,Saskatchewan,Residential,19.0
6598,2020-04-08,Saskatchewan,Retail & recreation,-47.0
6599,2020-04-08,Saskatchewan,Grocery & pharmacy,-11.0
6600,2020-04-08,Saskatchewan,Parks,-24.0
6601,2020-04-08,Saskatchewan,Transit stations,-57.0
6602,2020-04-08,Saskatchewan,Workplace,-50.0
6603,2020-04-08,Saskatchewan,Residential,20.0
6604,2020-04-09,Saskatchewan,Retail & recreation,-30.0
6605,2020-04-09,Saskatchewan,Grocery & pharmacy,19.0
6606,2020-04-09,Saskatchewan,Parks,14.0
6607,2020-04-09,Saskatchewan,Transit stations,-53.0
6608,2020-04-09,Saskatchewan,Workplace,-51.0
6609,2020-04-09,Saskatchewan,Residential,18.0
6610,2020-04-10,Saskatchewan,Retail & recreation,-57.0
6611,2020-04-10,Saskatchewan,Grocery & pharmacy,-28.0
6612,2020-04-10,Saskatchewan,Parks,-3.0
6613,2020-04-10,Saskatchewan,Transit stations,-65.0
6614,2020-04-10,Saskatchewan,Workplace,-77.0
6615,2020-04-10,Saskatchewan,Residential,28.0
6616,2020-04-11,Saskatchewan,Retail & recreation,-50.0
6617,2020-04-11,Saskatchewan,Grocery & pharmacy,-11.0
6618,2020-04-11,Saskatchewan,Parks,-33.0
6619,2020-04-11,Saskatchewan,Transit stations,-58.0
6620,2020-04-11,Saskatchewan,Workplace,-40.0
6621,2020-04-11,Saskatchewan,Residential,15.0
6622,2020-02-15,Yukon,Retail & recreation,12.0
6623,2020-02-15,Yukon,Grocery & pharmacy,7.0
6624,2020-02-15,Yukon,Parks,
6625,2020-02-15,Yukon,Transit stations,
6626,2020-02-15,Yukon,Workplace,
6627,2020-02-15,Yukon,Residential,
6628,2020-02-16,Yukon,Retail & recreation,13.0
6629,2020-02-16,Yukon,Grocery & pharmacy,-2.0
6630,2020-02-16,Yukon,Parks,
6631,2020-02-16,Yukon,Transit stations,
6632,2020-02-16,Yukon,Workplace,
6633,2020-02-16,Yukon,Residential,
6634,2020-02-17,Yukon,Retail & recreation,10.0
6635,2020-02-17,Yukon,Grocery & pharmacy,-2.0
6636,2020-02-17,Yukon,Parks,
6637,2020-02-17,Yukon,Transit stations,
6638,2020-02-17,Yukon,Workplace,2.0
6639,2020-02-17,Yukon,Residential,
6640,2020-02-18,Yukon,Retail & recreation,5.0
6641,2020-02-18,Yukon,Grocery & pharmacy,0.0
6642,2020-02-18,Yukon,Parks,
6643,2020-02-18,Yukon,Transit stations,
6644,2020-02-18,Yukon,Workplace,1.0
6645,2020-02-18,Yukon,Residential,
6646,2020-02-19,Yukon,Retail & recreation,7.0
6647,2020-02-19,Yukon,Grocery & pharmacy,5.0
6648,2020-02-19,Yukon,Parks,
6649,2020-02-19,Yukon,Transit stations,
6650,2020-02-19,Yukon,Workplace,2.0
6651,2020-02-19,Yukon,Residential,
6652,2020-02-20,Yukon,Retail & recreation,18.0
6653,2020-02-20,Yukon,Grocery & pharmacy,24.0
6654,2020-02-20,Yukon,Parks,
6655,2020-02-20,Yukon,Transit stations,
6656,2020-02-20,Yukon,Workplace,1.0
6657,2020-02-20,Yukon,Residential,
6658,2020-02-21,Yukon,Retail & recreation,12.0
6659,2020-02-21,Yukon,Grocery & pharmacy,0.0
6660,2020-02-21,Yukon,Parks,
6661,2020-02-21,Yukon,Transit stations,
6662,2020-02-21,Yukon,Workplace,-39.0
6663,2020-02-21,Yukon,Residential,
6664,2020-02-22,Yukon,Retail & recreation,27.0
6665,2020-02-22,Yukon,Grocery & pharmacy,11.0
6666,2020-02-22,Yukon,Parks,
6667,2020-02-22,Yukon,Transit stations,
6668,2020-02-22,Yukon,Workplace,
6669,2020-02-22,Yukon,Residential,
6670,2020-02-23,Yukon,Retail & recreation,16.0
6671,2020-02-23,Yukon,Grocery & pharmacy,6.0
6672,2020-02-23,Yukon,Parks,
6673,2020-02-23,Yukon,Transit stations,
6674,2020-02-23,Yukon,Workplace,
6675,2020-02-23,Yukon,Residential,
6676,2020-02-24,Yukon,Retail & recreation,1.0
6677,2020-02-24,Yukon,Grocery & pharmacy,7.0
6678,2020-02-24,Yukon,Parks,
6679,2020-02-24,Yukon,Transit stations,
6680,2020-02-24,Yukon,Workplace,0.0
6681,2020-02-24,Yukon,Residential,
6682,2020-02-25,Yukon,Retail & recreation,3.0
6683,2020-02-25,Yukon,Grocery & pharmacy,12.0
6684,2020-02-25,Yukon,Parks,
6685,2020-02-25,Yukon,Transit stations,
6686,2020-02-25,Yukon,Workplace,-1.0
6687,2020-02-25,Yukon,Residential,
6688,2020-02-26,Yukon,Retail & recreation,11.0
6689,2020-02-26,Yukon,Grocery & pharmacy,3.0
6690,2020-02-26,Yukon,Parks,
6691,2020-02-26,Yukon,Transit stations,
6692,2020-02-26,Yukon,Workplace,2.0
6693,2020-02-26,Yukon,Residential,
6694,2020-02-27,Yukon,Retail & recreation,11.0
6695,2020-02-27,Yukon,Grocery & pharmacy,4.0
6696,2020-02-27,Yukon,Parks,
6697,2020-02-27,Yukon,Transit stations,
6698,2020-02-27,Yukon,Workplace,4.0
6699,2020-02-27,Yukon,Residential,
6700,2020-02-28,Yukon,Retail & recreation,17.0
6701,2020-02-28,Yukon,Grocery & pharmacy,11.0
6702,2020-02-28,Yukon,Parks,
6703,2020-02-28,Yukon,Transit stations,
6704,2020-02-28,Yukon,Workplace,-2.0
6705,2020-02-28,Yukon,Residential,
6706,2020-02-29,Yukon,Retail & recreation,0.0
6707,2020-02-29,Yukon,Grocery & pharmacy,11.0
6708,2020-02-29,Yukon,Parks,
6709,2020-02-29,Yukon,Transit stations,
6710,2020-02-29,Yukon,Workplace,
6711,2020-02-29,Yukon,Residential,
6712,2020-03-01,Yukon,Retail & recreation,22.0
6713,2020-03-01,Yukon,Grocery & pharmacy,15.0
6714,2020-03-01,Yukon,Parks,
6715,2020-03-01,Yukon,Transit stations,
6716,2020-03-01,Yukon,Workplace,
6717,2020-03-01,Yukon,Residential,
6718,2020-03-02,Yukon,Retail & recreation,10.0
6719,2020-03-02,Yukon,Grocery & pharmacy,17.0
6720,2020-03-02,Yukon,Parks,
6721,2020-03-02,Yukon,Transit stations,
6722,2020-03-02,Yukon,Workplace,4.0
6723,2020-03-02,Yukon,Residential,
6724,2020-03-03,Yukon,Retail & recreation,9.0
6725,2020-03-03,Yukon,Grocery & pharmacy,10.0
6726,2020-03-03,Yukon,Parks,
6727,2020-03-03,Yukon,Transit stations,
6728,2020-03-03,Yukon,Workplace,1.0
6729,2020-03-03,Yukon,Residential,
6730,2020-03-04,Yukon,Retail & recreation,13.0
6731,2020-03-04,Yukon,Grocery & pharmacy,3.0
6732,2020-03-04,Yukon,Parks,
6733,2020-03-04,Yukon,Transit stations,
6734,2020-03-04,Yukon,Workplace,3.0
6735,2020-03-04,Yukon,Residential,
6736,2020-03-05,Yukon,Retail & recreation,6.0
6737,2020-03-05,Yukon,Grocery & pharmacy,-6.0
6738,2020-03-05,Yukon,Parks,
6739,2020-03-05,Yukon,Transit stations,
6740,2020-03-05,Yukon,Workplace,2.0
6741,2020-03-05,Yukon,Residential,
6742,2020-03-06,Yukon,Retail & recreation,10.0
6743,2020-03-06,Yukon,Grocery & pharmacy,12.0
6744,2020-03-06,Yukon,Parks,
6745,2020-03-06,Yukon,Transit stations,
6746,2020-03-06,Yukon,Workplace,5.0
6747,2020-03-06,Yukon,Residential,
6748,2020-03-07,Yukon,Retail & recreation,4.0
6749,2020-03-07,Yukon,Grocery & pharmacy,16.0
6750,2020-03-07,Yukon,Parks,
6751,2020-03-07,Yukon,Transit stations,
6752,2020-03-07,Yukon,Workplace,
6753,2020-03-07,Yukon,Residential,
6754,2020-03-08,Yukon,Retail & recreation,8.0
6755,2020-03-08,Yukon,Grocery & pharmacy,9.0
6756,2020-03-08,Yukon,Parks,
6757,2020-03-08,Yukon,Transit stations,
6758,2020-03-08,Yukon,Workplace,
6759,2020-03-08,Yukon,Residential,
6760,2020-03-09,Yukon,Retail & recreation,10.0
6761,2020-03-09,Yukon,Grocery & pharmacy,12.0
6762,2020-03-09,Yukon,Parks,
6763,2020-03-09,Yukon,Transit stations,
6764,2020-03-09,Yukon,Workplace,1.0
6765,2020-03-09,Yukon,Residential,
6766,2020-03-10,Yukon,Retail & recreation,6.0
6767,2020-03-10,Yukon,Grocery & pharmacy,24.0
6768,2020-03-10,Yukon,Parks,
6769,2020-03-10,Yukon,Transit stations,
6770,2020-03-10,Yukon,Workplace,4.0
6771,2020-03-10,Yukon,Residential,
6772,2020-03-11,Yukon,Retail & recreation,13.0
6773,2020-03-11,Yukon,Grocery & pharmacy,12.0
6774,2020-03-11,Yukon,Parks,
6775,2020-03-11,Yukon,Transit stations,
6776,2020-03-11,Yukon,Workplace,4.0
6777,2020-03-11,Yukon,Residential,
6778,2020-03-12,Yukon,Retail & recreation,13.0
6779,2020-03-12,Yukon,Grocery & pharmacy,20.0
6780,2020-03-12,Yukon,Parks,
6781,2020-03-12,Yukon,Transit stations,
6782,2020-03-12,Yukon,Workplace,3.0
6783,2020-03-12,Yukon,Residential,
6784,2020-03-13,Yukon,Retail & recreation,16.0
6785,2020-03-13,Yukon,Grocery & pharmacy,39.0
6786,2020-03-13,Yukon,Parks,
6787,2020-03-13,Yukon,Transit stations,
6788,2020-03-13,Yukon,Workplace,0.0
6789,2020-03-13,Yukon,Residential,
6790,2020-03-14,Yukon,Retail & recreation,5.0
6791,2020-03-14,Yukon,Grocery & pharmacy,18.0
6792,2020-03-14,Yukon,Parks,
6793,2020-03-14,Yukon,Transit stations,
6794,2020-03-14,Yukon,Workplace,
6795,2020-03-14,Yukon,Residential,
6796,2020-03-15,Yukon,Retail & recreation,10.0
6797,2020-03-15,Yukon,Grocery & pharmacy,17.0
6798,2020-03-15,Yukon,Parks,
6799,2020-03-15,Yukon,Transit stations,
6801,2020-03-15,Yukon,Residential,
6802,2020-03-16,Yukon,Retail & recreation,11.0
6803,2020-03-16,Yukon,Grocery & pharmacy,37.0
6804,2020-03-16,Yukon,Parks,
6805,2020-03-16,Yukon,Transit stations,
6806,2020-03-16,Yukon,Workplace,-10.0
6807,2020-03-16,Yukon,Residential,
6808,2020-03-17,Yukon,Retail & recreation,-3.0
6809,2020-03-17,Yukon,Grocery & pharmacy,36.0
6810,2020-03-17,Yukon,Parks,
6811,2020-03-17,Yukon,Transit stations,
6812,2020-03-17,Yukon,Workplace,-19.0
6813,2020-03-17,Yukon,Residential,
6814,2020-03-18,Yukon,Retail & recreation,-13.0
6815,2020-03-18,Yukon,Grocery & pharmacy,8.0
6816,2020-03-18,Yukon,Parks,
6817,2020-03-18,Yukon,Transit stations,
6818,2020-03-18,Yukon,Workplace,-25.0
6819,2020-03-18,Yukon,Residential,
6820,2020-03-19,Yukon,Retail & recreation,-17.0
6821,2020-03-19,Yukon,Grocery & pharmacy,11.0
6822,2020-03-19,Yukon,Parks,
6823,2020-03-19,Yukon,Transit stations,
6824,2020-03-19,Yukon,Workplace,-28.0
6825,2020-03-19,Yukon,Residential,
6826,2020-03-20,Yukon,Retail & recreation,-19.0
6827,2020-03-20,Yukon,Grocery & pharmacy,-6.0
